transaction_ID,transaction_date,Year_Birth,Marital_Status,MntFruits,Education,Income,children_categorical,teen_categorical,income_standardize,maritalstat_categorical,spender_class
1626,5/19/14,1973,Not Married,0,PhD,35860,1,1,0.212426945,0,0
7679,5/19/14,1985,Not Married,3,PhD,30298,0,0,0.17780876,0,0
6864,5/22/14,1989,Not Married,4,Master,10979,0,0,0.057566271,0,0
7516,5/22/14,1983,Married,3,Graduation,30096,1,0,0.176551501,1,0
3129,5/22/14,1983,Married,3,Graduation,30096,1,0,0.176551501,1,0
716,5/22/14,1949,Not Married,0,PhD,67911,0,1,0.411914083,0,0
6961,5/22/14,1974,Married,1,Graduation,26751,1,0,0.155732042,1,0
4508,5/22/14,1952,Not Married,35,Graduation,75127,0,0,0.456826853,0,1
4843,5/22/14,1952,Not Married,35,Graduation,75127,0,0,0.456826853,0,1
10617,5/22/14,1989,Not Married,4,Master,10979,0,0,0.057566271,0,0
8663,5/22/14,1974,Not Married,0,Graduation,39996,1,1,0.23816963,0,0
6544,5/22/14,1949,Not Married,0,PhD,67911,0,1,0.411914083,0,0
10854,5/23/14,1970,Married,0,PhD,38853,1,1,0.231055537,1,0
5512,5/23/14,1977,Married,0,Master,55842,0,1,0.336795982,1,0
4679,5/23/14,1977,Married,0,Master,78710,0,1,0.479127637,1,0
4329,5/23/14,1984,Married,0,PhD,18988,1,0,0.107414715,1,0
4998,5/23/14,1962,Not Married,30,Graduation,76081,0,0,0.4627646,0,1
4394,5/23/14,1965,Married,29,PhD,81051,0,0,0.493698146,1,1
7321,5/23/14,1962,Not Married,30,Graduation,76081,0,0,0.4627646,0,1
6815,5/23/14,1980,Married,21,2n Cycle,96547,0,0,0.590146079,1,0
2230,5/24/14,1970,Married,2,PhD,23626,1,0,0.136281875,1,0
7613,5/24/14,1974,Not Married,5,2n Cycle,49669,1,0,0.2983749,0,0
4138,5/24/14,1962,Not Married,106,Graduation,76624,0,1,0.466144261,0,1
10833,5/24/14,1975,Married,19,Graduation,65106,0,1,0.394455613,1,0
10556,5/24/14,1959,Married,13,Graduation,54984,0,1,0.331455744,1,0
7540,5/25/14,1952,Married,15,Graduation,50300,0,1,0.302302277,1,0
6383,5/25/14,1971,Not Married,0,PhD,32892,1,0,0.193953954,0,0
10536,5/25/14,1971,Not Married,0,PhD,32892,1,0,0.193953954,0,0
7186,5/26/14,1966,Not Married,0,PhD,30843,1,1,0.181200869,0,0
843,5/26/14,1971,Married,0,Graduation,64722,1,0,0.392065577,1,0
1743,5/26/14,1974,Not Married,86,Graduation,69719,0,0,0.423167172,0,1
4452,5/28/14,1957,Not Married,6,Graduation,50388,0,1,0.302849994,0,0
213,5/28/14,1963,Not Married,0,PhD,23091,1,1,0.132952006,0,0
263,5/28/14,1945,Not Married,19,PhD,45576,0,0,0.272899849,0,0
4619,5/28/14,1945,Not Married,2,PhD,113734,0,0,0.697118886,0,0
10846,5/29/14,1978,Married,9,Master,43783,1,0,0.261740121,1,0
1127,5/29/14,1973,Married,19,PhD,85844,0,0,0.523530034,1,0
7959,5/29/14,1961,Married,80,Graduation,79410,0,0,0.483484474,1,1
9386,5/29/14,1962,Not Married,0,Graduation,50127,0,1,0.301225516,0,0
6457,5/29/14,1976,Not Married,24,Graduation,64892,0,1,0.393123666,0,0
4055,5/29/14,1992,Not Married,10,Basic,18746,1,0,0.105908494,0,0
8890,5/30/14,1971,Not Married,7,PhD,65808,1,1,0.398824899,0,0
9687,5/31/14,1975,Not Married,174,Graduation,73170,0,0,0.44464638,0,1
246,5/31/14,1965,Married,9,Graduation,66480,1,1,0.403007463,1,0
4790,6/2/14,1958,Not Married,8,Graduation,79803,0,1,0.485930527,0,0
10509,6/2/14,1955,Not Married,0,Master,36927,1,1,0.21906801,0,0
6255,6/3/14,1952,Not Married,39,Master,70545,0,1,0.42830824,0,1
6892,6/3/14,1968,Not Married,7,Graduation,61671,0,1,0.373075989,0,0
7788,6/4/14,1983,Married,0,PhD,23536,1,0,0.13572171,1,0
7411,6/5/14,1964,Married,0,PhD,31686,1,1,0.186447746,1,0
6528,6/5/14,1982,Not Married,2,Master,18492,1,0,0.104327584,0,0
9725,6/5/14,1966,Not Married,0,PhD,28764,1,1,0.168261062,0,0
8439,6/6/14,1964,Not Married,26,Graduation,63404,0,1,0.383862274,0,0
2225,6/7/14,1977,Not Married,120,Graduation,82582,0,0,0.503227172,0,1
4184,6/7/14,1950,Not Married,2,PhD,52157,0,1,0.313860345,0,0
5961,6/7/14,1978,Married,4,Graduation,42693,1,0,0.254955903,1,0
3381,6/8/14,1953,Married,0,Master,54348,1,1,0.327497246,1,0
868,6/8/14,1966,Married,0,Graduation,44794,0,1,0.268032639,1,0
713,6/8/14,1977,Married,15,Master,50353,0,0,0.302632152,1,0
7212,6/8/14,1966,Married,0,Graduation,44794,0,1,0.268032639,1,0
194,6/9/14,1965,Married,0,Graduation,48006,1,1,0.288024299,1,0
6652,6/9/14,1965,Married,151,Graduation,77343,0,0,0.470619356,1,1
4268,6/9/14,1959,Married,0,Graduation,53154,0,1,0.320065726,1,0
4937,6/10/14,1973,Married,2,2n Cycle,46094,1,1,0.276123908,1,0
5529,6/10/14,1946,Not Married,0,PhD,64014,1,1,0.387658947,0,0
4001,6/10/14,1946,Not Married,0,PhD,64014,1,1,0.387658947,0,0
3623,6/11/14,1976,Not Married,0,Graduation,21675,1,0,0.124138747,0,0
6679,6/12/14,1966,Not Married,3,Graduation,33279,0,0,0.196362663,0,0
9624,6/13/14,1958,Not Married,45,PhD,65488,0,0,0.396833202,0,1
3463,6/14/14,1975,Married,62,PhD,69283,0,1,0.420453485,1,1
2563,6/15/14,1961,Married,9,Basic,28249,0,0,0.165055674,1,0
1,6/15/14,1961,Not Married,5,Graduation,57091,0,0,0.344569825,0,0
8312,6/15/14,1961,Married,9,Basic,28249,0,0,0.165055674,1,0
8566,6/15/14,1961,Not Married,0,PhD,32583,1,1,0.192030722,0,0
1826,6/16/14,1970,Not Married,104,Graduation,84835,0,0,0.517249964,0,1
10699,6/16/14,1985,Married,0,Graduation,44322,1,0,0.265094886,1,0
7005,6/16/14,1981,Not Married,35,Graduation,58684,0,0,0.354484742,0,1
10560,6/16/14,1980,Not Married,1,PhD,36802,1,0,0.218290004,0,0
4200,6/17/14,1970,Married,2,Master,44159,1,0,0.264080365,1,0
477,6/17/14,1986,Married,61,Graduation,83512,0,0,0.509015541,1,1
6355,6/17/14,1978,Married,0,Graduation,44359,1,1,0.265325176,1,0
4769,6/18/14,1977,Not Married,4,Master,57954,1,1,0.349941183,0,0
10403,6/18/14,1978,Not Married,13,Graduation,16531,1,0,0.092122216,0,0
4828,6/18/14,1954,Not Married,99,Graduation,79865,0,1,0.486316418,0,1
8017,6/19/14,1981,Married,0,2n Cycle,51111,1,1,0.307349985,1,0
5287,6/19/14,1973,Married,2,Graduation,34961,1,0,0.206831521,1,0
6271,6/19/14,1952,Married,0,PhD,50870,0,1,0.305849988,1,0
10785,6/19/14,1969,Married,1,Graduation,44078,1,1,0.263576217,1,0
2495,6/20/14,1974,Married,38,Master,83891,0,1,0.511374458,1,1
2115,6/20/14,1957,Not Married,0,Graduation,50116,1,1,0.301157052,0,0
4050,6/21/14,1966,Married,16,Master,49605,0,0,0.29797656,1,0
9400,6/21/14,1958,Not Married,26,2n Cycle,85485,0,0,0.521295599,0,0
3955,6/22/14,1965,Not Married,1,Graduation,4861,0,0,0.019487511,0,0
1640,6/22/14,1954,Not Married,0,Graduation,64587,1,1,0.391225329,0,0
2939,6/22/14,1970,Not Married,127,Master,79419,0,0,0.483540491,0,1
2546,6/22/14,1977,Not Married,4,2n Cycle,31878,0,1,0.187642764,0,0
2591,6/22/14,1959,Not Married,35,Graduation,76320,0,1,0.464252149,0,1
2781,6/23/14,1981,Not Married,34,Graduation,72066,0,0,0.437775025,0,1
9931,6/23/14,1963,Married,0,PhD,4023,1,1,0.014271755,1,0
10492,6/24/14,1959,Not Married,0,Graduation,38285,1,1,0.227520275,0,0
4550,6/24/14,1966,Not Married,0,Master,33564,0,1,0.198136518,0,0
3267,6/25/14,1963,Not Married,0,Master,57288,0,1,0.345795963,0,0
5633,6/25/14,1980,Married,12,Graduation,50183,1,1,0.301574063,1,0
9888,6/25/14,1969,Not Married,81,Graduation,68695,0,0,0.416793741,0,1
4399,6/25/14,1969,Not Married,81,Graduation,68695,0,0,0.416793741,0,1
1448,6/25/14,1963,Married,12,Master,33562,1,1,0.19812407,1,0
1225,6/26/14,1963,Married,84,Graduation,80124,0,0,0.487928448,1,1
7059,6/26/14,1963,Married,84,Graduation,80124,0,0,0.487928448,1,1
6382,6/26/14,1953,Not Married,0,Graduation,48794,1,1,0.292928853,0,0
9014,6/26/14,1975,Married,1,Graduation,37085,1,1,0.220051411,1,0
4472,6/27/14,1970,Not Married,0,PhD,35682,1,0,0.211319064,0,0
2471,6/27/14,1965,Married,58,Graduation,61482,0,0,0.371899643,1,1
2831,6/27/14,1976,Not Married,38,Graduation,78416,0,1,0.477297765,0,1
1371,6/28/14,1976,Not Married,164,Graduation,79941,0,0,0.486789446,0,1
6722,6/28/14,1954,Married,28,PhD,70421,0,1,0.427536457,1,1
8093,6/28/14,1969,Married,8,Master,79734,0,0,0.485501067,1,0
7300,6/29/14,1952,Not Married,4,Graduation,69142,0,1,0.419575893,0,0
453,6/29/14,1956,Not Married,0,PhD,35340,1,1,0.209190437,0,0
